gm1,gm3_a0,gm3_0a,gm5_a00,gm5_0a0,gm5_00a,frequency
5986,-0.0025,-0.01,0.0024,0.01,0.0,-0.005,-1625.9601356544163
5987,-0.0025,-0.01,0.0024,0.01,0.0,0.0,-1627.722413981764
5988,-0.0025,-0.01,0.0024,0.01,0.0,0.005,-1625.9637647440813
5989,-0.0025,-0.01,0.0024,0.01,0.0,0.01,-1615.8897358931608
5990,-0.0025,-0.01,0.0024,0.01,0.005,0.01,-1651.087904883561
5991,-0.0025,-0.01,0.0024,0.01,0.005,0.005,-1658.770472736036
5992,-0.0025,-0.01,0.0024,0.01,0.005,-0.01,-1641.3817651609
5993,-0.0025,-0.01,0.0024,0.01,0.005,0.0,-1659.9149641389163
5994,-0.0025,-0.01,0.0024,0.01,0.005,-0.005,-1656.8660893443998
5995,-0.0025,-0.01,0.0024,0.01,0.01,-0.005,-1741.333560445521
5996,-0.0025,-0.01,0.0024,0.01,0.01,0.0,-1749.6711807230408
5997,-0.0025,-0.01,0.0024,0.01,0.01,0.005,-1751.5474663290488
5998,-0.0025,-0.01,0.0024,0.01,0.01,0.01,-1748.055696779536
5999,-0.0025,-0.01,0.0024,0.01,0.01,-0.01,-1728.3736126063689
6000,-0.0025,-0.01,-0.0024,0.01,0.01,-0.01,-1727.5142245173759
6001,-0.0025,-0.01,-0.0024,0.01,0.01,0.0,-1614.8751335890813
6002,-0.0025,-0.01,-0.0024,0.01,0.01,0.005,-1650.1082933256248
6003,-0.0025,-0.01,-0.0024,0.01,0.01,-0.005,-1640.481101139609
6004,-0.0025,-0.01,-0.0024,0.01,0.01,0.01,-1747.1629216500842
6005,-0.0025,-0.01,-0.0024,0.01,0.005,-0.005,-1655.9294456307687
6006,-0.0025,-0.01,-0.0024,0.01,0.005,0.005,-1657.8078838189688
6007,-0.0025,-0.01,-0.0024,0.01,0.005,-0.01,-1740.4616109456001
6008,-0.0025,-0.01,-0.0024,0.01,0.005,0.01,-1750.6320427080252
6009,-0.0025,-0.01,-0.0024,0.01,0.005,0.0,-1624.956726805504
6010,-0.0025,-0.01,-0.0024,0.01,-0.005,-0.005,-1657.7868743330412
6011,-0.0025,-0.01,-0.0024,0.01,-0.005,-0.01,-1750.591122884356
6012,-0.0025,-0.01,-0.0024,0.01,-0.005,0.005,-1655.944502116804
6013,-0.0025,-0.01,-0.0024,0.01,-0.005,0.0,-1624.939312607296
6014,-0.0025,-0.01,-0.0024,0.01,-0.005,0.01,-1740.465615956544
6015,-0.0025,-0.01,-0.0024,0.01,-0.01,0.01,-1727.5212902985206
6016,-0.0025,-0.01,-0.0024,0.01,-0.01,0.0,-1614.8277954064
6017,-0.0025,-0.01,-0.0024,0.01,-0.01,0.005,-1640.4666821556252
6018,-0.0025,-0.01,-0.0024,0.01,-0.01,-0.01,-1747.107663705889
6019,-0.0025,-0.01,-0.0024,0.01,-0.01,-0.005,-1650.068484471225
6020,-0.0025,-0.01,-0.0024,0.01,0.0,-0.01,-1748.738265854724
6021,-0.0025,-0.01,-0.0024,0.01,0.0,0.005,-1658.9594560662758
6022,-0.0025,-0.01,-0.0024,0.01,0.0,0.01,-1748.7702985266008
6023,-0.0025,-0.01,-0.0024,0.01,0.0,0.0,-1630.5840534010808
6024,-0.0025,-0.01,-0.0024,0.01,0.0,-0.005,-1658.9228804351292
6025,-0.0025,-0.01,-0.0024,-0.01,0.005,0.005,-1655.8103797225003
6026,-0.0025,-0.01,-0.0024,-0.01,0.005,0.01,-1740.332702117025
6027,-0.0025,-0.01,-0.0024,-0.01,0.005,-0.01,-1750.5392415869162
6028,-0.0025,-0.01,-0.0024,-0.01,0.005,-0.005,-1657.7221366379558
6029,-0.0025,-0.01,-0.0024,-0.01,0.005,0.0,-1624.8708660379687
6030,-0.0025,-0.01,-0.0024,-0.01,-0.01,0.01,-1747.074726708529
6031,-0.0025,-0.01,-0.0024,-0.01,-0.01,0.005,-1650.0173836048361
6032,-0.0025,-0.01,-0.0024,-0.01,-0.01,-0.005,-1640.3049994610408
6033,-0.0025,-0.01,-0.0024,-0.01,-0.01,0.0,-1614.7357732506248
6034,-0.0025,-0.01,-0.0024,-0.01,-0.01,-0.01,-1727.3409927092641
6035,-0.0025,-0.01,-0.0024,-0.01,-0.005,0.005,-1657.7566632513642
6036,-0.0025,-0.01,-0.0024,-0.01,-0.005,0.01,-1750.5755584144001
6037,-0.0025,-0.01,-0.0024,-0.01,-0.005,0.0,-1624.8742520534408
6038,-0.0025,-0.01,-0.0024,-0.01,-0.005,-0.01,-1740.2989112721
6039,-0.0025,-0.01,-0.0024,-0.01,-0.005,-0.005,-1655.790522256836
6040,-0.0025,-0.01,-0.0024,-0.01,0.0,0.01,-1748.6828157350253
6041,-0.0025,-0.01,-0.0024,-0.01,0.0,-0.005,-1658.8464720657207
6042,-0.0025,-0.01,-0.0024,-0.01,0.0,0.0,-1630.4570996085613
6043,-0.0025,-0.01,-0.0024,-0.01,0.0,0.005,-1658.8707466021688
6044,-0.0025,-0.01,-0.0024,-0.01,0.0,-0.01,-1748.640496929001
6045,-0.0025,-0.01,-0.0024,-0.01,0.01,-0.005,-1650.010315661761
6046,-0.0025,-0.01,-0.0024,-0.01,0.01,0.005,-1640.3302719820808
6047,-0.0025,-0.01,-0.0024,-0.01,0.01,0.0,-1614.748792819969
6048,-0.0025,-0.01,-0.0024,-0.01,0.01,0.01,-1727.3945240680962
6049,-0.0025,-0.01,-0.0024,-0.01,0.01,-0.01,-1747.051236298564
6050,-0.0025,-0.01,-0.0024,0.005,0.005,-0.01,-1604.0196414457957
6051,-0.0025,-0.01,-0.0024,0.005,0.005,0.0,-1482.0601240811561
6052,-0.0025,-0.01,-0.0024,0.005,0.005,-0.005,-1510.2565207563607
6053,-0.0025,-0.01,-0.0024,0.005,0.005,0.005,-1513.117186023249
6054,-0.0025,-0.01,-0.0024,0.005,0.005,0.01,-1606.958028308161
6055,-0.0025,-0.01,-0.0024,0.005,-0.005,0.01,-1604.0458343926812
6056,-0.0025,-0.01,-0.0024,0.005,-0.005,0.005,-1510.2554326200252
6057,-0.0025,-0.01,-0.0024,0.005,-0.005,0.0,-1482.041799311616
6058,-0.0025,-0.01,-0.0024,0.005,-0.005,-0.01,-1606.9238744670251
6059,-0.0025,-0.01,-0.0024,0.005,-0.005,-0.005,-1513.08552256
6060,-0.0025,-0.01,-0.0024,0.005,-0.01,-0.005,-1503.4297451353957
6061,-0.0025,-0.01,-0.0024,0.005,-0.01,0.01,-1588.1536092060248
6062,-0.0025,-0.01,-0.0024,0.005,-0.01,0.005,-1501.616595487204
6063,-0.0025,-0.01,-0.0024,0.005,-0.01,0.0,-1469.9032280264892
6064,-0.0025,-0.01,-0.0024,0.005,-0.01,-0.01,-1598.419670418081
6065,-0.0025,-0.01,-0.0024,0.005,0.0,0.005,-1517.054124485641
6066,-0.0025,-0.01,-0.0024,0.005,0.0,-0.01,-1608.367631682681
6067,-0.0025,-0.01,-0.0024,0.005,0.0,0.01,-1608.3826307853162
6068,-0.0025,-0.01,-0.0024,0.005,0.0,-0.005,-1517.037999485584
6069,-0.0025,-0.01,-0.0024,0.005,0.0,0.0,-1484.128778969664
6070,-0.0025,-0.01,-0.0024,0.005,0.01,-0.005,-1501.6310882832247
6071,-0.0025,-0.01,-0.0024,0.005,0.01,0.01,-1598.466847450561
6072,-0.0025,-0.01,-0.0024,0.005,0.01,-0.01,-1588.148827012225
6073,-0.0025,-0.01,-0.0024,0.005,0.01,0.0,-1469.937733614289
6074,-0.0025,-0.01,-0.0024,0.005,0.01,0.005,-1503.4548708481002
6075,-0.0025,-0.01,-0.0024,0.0,0.005,-0.01,-1557.054034306576
6076,-0.0025,-0.01,-0.0024,0.0,0.005,0.01,-1557.055218092521
6077,-0.0025,-0.01,-0.0024,0.0,0.005,0.005,-1465.1418197632413
6078,-0.0025,-0.01,-0.0024,0.0,0.005,0.0,-1426.9007624356002
6079,-0.0025,-0.01,-0.0024,0.0,0.005,-0.005,-1465.1255137337641
6080,-0.0025,-0.01,-0.0024,0.0,-0.005,0.01,-1557.0928627202563
6081,-0.0025,-0.01,-0.0024,0.0,-0.005,-0.01,-1557.0150485409
6082,-0.0025,-0.01,-0.0024,0.0,-0.005,0.005,-1465.139982459609
6083,-0.0025,-0.01,-0.0024,0.0,-0.005,0.0,-1426.9073351783293
6084,-0.0025,-0.01,-0.0024,0.0,-0.005,-0.005,-1465.0997917308844
6085,-0.0025,-0.01,-0.0024,0.0,-0.01,0.0,-1419.195330939681
6086,-0.0025,-0.01,-0.0024,0.0,-0.01,-0.005,-1452.3946612076159
6087,-0.0025,-0.01,-0.0024,0.0,-0.01,-0.01,-1545.8914413662758
6088,-0.0025,-0.01,-0.0024,0.0,-0.01,0.01,-1546.0016118775288
6089,-0.0025,-0.01,-0.0024,0.0,-0.01,0.005,-1452.4687485678242
6090,-0.0025,-0.01,-0.0024,0.0,0.0,0.005,-1463.407841376196
6091,-0.0025,-0.01,-0.0024,0.0,0.0,-0.01,-1558.600521183225
6092,-0.0025,-0.01,-0.0024,0.0,0.0,0.0,-1435.3615741795563
6093,-0.0025,-0.01,-0.0024,0.0,0.0,-0.005,-1463.4209244492251
6094,-0.0025,-0.01,-0.0024,0.0,0.0,0.01,-1558.565148096889
6095,-0.0025,-0.01,-0.0024,0.0,0.01,0.0,-1419.2432503940252
6096,-0.0025,-0.01,-0.0024,0.0,0.01,0.01,-1545.932725359201
6097,-0.0025,-0.01,-0.0024,0.0,0.01,-0.005,-1452.461736102976
6098,-0.0025,-0.01,-0.0024,0.0,0.01,-0.01,-1545.996657658896
6099,-0.0025,-0.01,-0.0024,0.0,0.01,0.005,-1452.434296185856
6100,-0.0025,-0.01,-0.0024,-0.005,-0.005,-0.005,-1510.152760947856
6101,-0.0025,-0.01,-0.0024,-0.005,-0.005,0.0,-1481.9777405032962
6102,-0.0025,-0.01,-0.0024,-0.005,-0.005,-0.01,-1603.9171145363562
6103,-0.0025,-0.01,-0.0024,-0.005,-0.005,0.01,-1606.900383890244
6104,-0.0025,-0.01,-0.0024,-0.005,-0.005,0.005,-1513.096725319936
6105,-0.0025,-0.01,-0.0024,-0.005,0.005,0.01,-1603.9441076314408
6106,-0.0025,-0.01,-0.0024,-0.005,0.005,0.005,-1510.1915441594888
6107,-0.0025,-0.01,-0.0024,-0.005,0.005,-0.01,-1606.886674452081
6108,-0.0025,-0.01,-0.0024,-0.005,0.005,-0.005,-1513.0973476967042
6109,-0.0025,-0.01,-0.0024,-0.005,0.005,0.0,-1481.9885965260253
6110,-0.0025,-0.01,-0.0024,-0.005,-0.01,-0.005,-1501.5130554070438
6111,-0.0025,-0.01,-0.0024,-0.005,-0.01,-0.01,-1588.0071976368642
6112,-0.0025,-0.01,-0.0024,-0.005,-0.01,0.005,-1503.428349268624
6113,-0.0025,-0.01,-0.0024,-0.005,-0.01,0.01,-1598.437661577156
6114,-0.0025,-0.01,-0.0024,-0.005,-0.01,0.0,-1469.835061511184
6115,-0.0025,-0.01,-0.0024,-0.005,0.0,-0.01,-1608.272986551841
6116,-0.0025,-0.01,-0.0024,-0.005,0.0,0.01,-1608.3031443590253
6117,-0.0025,-0.01,-0.0024,-0.005,0.0,-0.005,-1516.9810563304811
6118,-0.0025,-0.01,-0.0024,-0.005,0.0,0.005,-1517.013150015609
6119,-0.0025,-0.01,-0.0024,-0.005,0.0,0.0,-1484.0846303447613
6120,-0.0025,-0.01,-0.0024,-0.005,0.01,0.005,-1501.5558350073957
6121,-0.0025,-0.01,-0.0024,-0.005,0.01,-0.005,-1503.4378877044812
6122,-0.0025,-0.01,-0.0024,-0.005,0.01,0.01,-1588.0588434079361
6123,-0.0025,-0.01,-0.0024,-0.005,0.01,-0.01,-1598.422069233441
6124,-0.0025,-0.01,-0.0024,-0.005,0.01,0.0,-1469.8479432512163
6125,-0.0025,-0.01,-0.0012,0.005,0.01,-0.01,-126.64148732010001
6126,-0.0025,-0.01,-0.0012,0.005,0.01,0.01,-148.260917947536
6127,-0.0025,-0.01,-0.0012,0.005,0.01,0.005,-52.682875340208994
6128,-0.0025,-0.01,-0.0012,0.005,0.01,-0.005,-44.950695702783996
6129,-0.0025,-0.01,-0.0012,0.005,0.01,0.0,-19.698462507025003
6130,-0.0025,-0.01,-0.0012,0.005,-0.01,-0.01,-148.20291599504398
6131,-0.0025,-0.01,-0.0012,0.005,-0.01,-0.005,-52.671364310016
6132,-0.0025,-0.01,-0.0012,0.005,-0.01,0.0,-19.7875508224
6133,-0.0025,-0.01,-0.0012,0.005,-0.01,0.01,-126.68058503100902
6134,-0.0025,-0.01,-0.0012,0.005,-0.01,0.005,-45.023938960144
6135,-0.0025,-0.01,-0.0012,0.005,0.0,-0.01,-150.964151842009
6136,-0.0025,-0.01,-0.0012,0.005,0.0,0.0,-29.304910386801005
6137,-0.0025,-0.01,-0.0012,0.005,0.0,0.01,-151.0079695609
6138,-0.0025,-0.01,-0.0012,0.005,0.0,0.005,-61.166946064899996
6139,-0.0025,-0.01,-0.0012,0.005,0.0,-0.005,-61.159109744041
6140,-0.0025,-0.01,-0.0012,0.005,0.005,0.005,-59.840868833344
6141,-0.0025,-0.01,-0.0012,0.005,0.005,0.01,-152.41430849316097
6142,-0.0025,-0.01,-0.0012,0.005,0.005,-0.005,-53.378118197089
6143,-0.0025,-0.01,-0.0012,0.005,0.005,0.0,-28.125584862735998
6144,-0.0025,-0.01,-0.0012,0.005,0.005,-0.01,-144.348090105025
6145,-0.0025,-0.01,-0.0012,0.005,-0.005,0.005,-53.40591396422499
6146,-0.0025,-0.01,-0.0012,0.005,-0.005,0.0,-28.164471894440997
6147,-0.0025,-0.01,-0.0012,0.005,-0.005,-0.005,-59.841069961401
6148,-0.0025,-0.01,-0.0012,0.005,-0.005,0.01,-144.38524131368098
6149,-0.0025,-0.01,-0.0012,0.005,-0.005,-0.01,-152.383816339456
6150,-0.0025,-0.01,-0.0012,0.0,-0.01,0.005,28.355443950288997
6151,-0.0025,-0.01,-0.0012,0.0,-0.01,-0.005,28.356104252025002
6152,-0.0025,-0.01,-0.0012,0.0,-0.01,-0.01,-70.716208759849
6153,-0.0025,-0.01,-0.0012,0.0,-0.01,0.0,60.023942190144005
6154,-0.0025,-0.01,-0.0012,0.0,-0.01,0.01,-70.880689150489
6155,-0.0025,-0.01,-0.0012,0.0,0.005,0.005,16.878547939201
6156,-0.0025,-0.01,-0.0012,0.0,0.005,-0.005,16.893061753688997
6157,-0.0025,-0.01,-0.0012,0.0,0.005,0.0,51.293771309088996
6158,-0.0025,-0.01,-0.0012,0.0,0.005,0.01,-81.290582144641
6159,-0.0025,-0.01,-0.0012,0.0,0.005,-0.01,-81.309012156801
6160,-0.0025,-0.01,-0.0012,0.0,0.01,-0.01,-70.8527911081
6161,-0.0025,-0.01,-0.0012,0.0,0.01,0.0,59.984978530008995
6162,-0.0025,-0.01,-0.0012,0.0,0.01,0.005,28.358607078400002
6163,-0.0025,-0.01,-0.0012,0.0,0.01,0.01,-70.78593897984399
6164,-0.0025,-0.01,-0.0012,0.0,0.01,-0.005,28.327856601664
6165,-0.0025,-0.01,-0.0012,0.0,-0.005,0.01,-81.350496341401
6166,-0.0025,-0.01,-0.0012,0.0,-0.005,-0.01,-81.251240518809
6167,-0.0025,-0.01,-0.0012,0.0,-0.005,-0.005,16.902220335361
6168,-0.0025,-0.01,-0.0012,0.0,-0.005,0.005,16.884530228241005
6169,-0.0025,-0.01,-0.0012,0.0,-0.005,0.0,51.280980833476
6170,-0.0025,-0.01,-0.0012,0.0,0.0,0.01,-82.23187037604102
6171,-0.0025,-0.01,-0.0012,0.0,0.0,0.0,43.5803303716
6172,-0.0025,-0.01,-0.0012,0.0,0.0,0.005,17.893627567396
6173,-0.0025,-0.01,-0.0012,0.0,0.0,-0.01,-82.266732150201
6174,-0.0025,-0.01,-0.0012,0.0,0.0,-0.005,17.894008277161
6175,-0.0025,-0.01,-0.0012,-0.005,0.005,-0.005,-59.891765006529006
6176,-0.0025,-0.01,-0.0012,-0.005,0.005,-0.01,-152.36762093798401
6177,-0.0025,-0.01,-0.0012,-0.005,0.005,0.005,-53.375648786495994
6178,-0.0025,-0.01,-0.0012,-0.005,0.005,0.01,-144.30472103609998
6179,-0.0025,-0.01,-0.0012,-0.005,0.005,0.0,-28.218448906815997
6180,-0.0025,-0.01,-0.0012,-0.005,0.0,-0.01,-150.913313563684
6181,-0.0025,-0.01,-0.0012,-0.005,0.0,0.0,-29.346868425625
6182,-0.0025,-0.01,-0.0012,-0.005,0.0,-0.005,-61.136761
6183,-0.0025,-0.01,-0.0012,-0.005,0.0,0.005,-61.151492883364
6184,-0.0025,-0.01,-0.0012,-0.005,0.0,0.01,-150.95901602544401
6185,-0.0025,-0.01,-0.0012,-0.005,-0.01,0.005,-52.71828726169599
6186,-0.0025,-0.01,-0.0012,-0.005,-0.01,-0.01,-126.50650369512098
6187,-0.0025,-0.01,-0.0012,-0.005,-0.01,0.01,-148.278671442729
6188,-0.0025,-0.01,-0.0012,-0.005,-0.01,0.0,-19.742266173529003
6189,-0.0025,-0.01,-0.0012,-0.005,-0.01,-0.005,-44.884961741376
6190,-0.0025,-0.01,-0.0012,-0.005,0.01,-0.01,-148.236785614009
6191,-0.0025,-0.01,-0.0012,-0.005,0.01,-0.005,-52.732214273024994
6192,-0.0025,-0.01,-0.0012,-0.005,0.01,0.0,-19.869787662916
6193,-0.0025,-0.01,-0.0012,-0.005,0.01,0.01,-126.604308452164
6194,-0.0025,-0.01,-0.0012,-0.005,0.01,0.005,-44.996123647225
6195,-0.0025,-0.01,-0.0012,-0.005,-0.005,0.005,-59.87596305793599
6196,-0.0025,-0.01,-0.0012,-0.005,-0.005,0.0,-28.180097931049005
6197,-0.0025,-0.01,-0.0012,-0.005,-0.005,0.01,-152.40188905345602
6198,-0.0025,-0.01,-0.0012,-0.005,-0.005,-0.01,-144.248194853569
6199,-0.0025,-0.01,-0.0012,-0.005,-0.005,-0.005,-53.33191023690001
6200,-0.0025,-0.01,-0.0012,-0.01,0.0,-0.01,-343.02129205555605
6201,-0.0025,-0.01,-0.0012,-0.01,0.0,0.0,-229.73877172249598
6202,-0.0025,-0.01,-0.0012,-0.01,0.0,0.005,-257.27957896396896
6203,-0.0025,-0.01,-0.0012,-0.01,0.0,-0.005,-257.24329790563604
6204,-0.0025,-0.01,-0.0012,-0.01,0.0,0.01,-343.07815337216107
6205,-0.0025,-0.01,-0.0012,-0.01,-0.01,-0.01,-316.938406039696
6206,-0.0025,-0.01,-0.0012,-0.01,-0.01,0.0,-218.808677905489
6207,-0.0025,-0.01,-0.0012,-0.01,-0.01,-0.005,-238.589913678736
6208,-0.0025,-0.01,-0.0012,-0.01,-0.01,0.005,-257.7282510428889
6209,-0.0025,-0.01,-0.0012,-0.01,-0.01,0.01,-355.685002509769
6210,-0.0025,-0.01,-0.0012,-0.01,0.01,0.01,-316.99530622704407
6211,-0.0025,-0.01,-0.0012,-0.01,0.01,0.0,-218.829239522884
6212,-0.0025,-0.01,-0.0012,-0.01,0.01,0.005,-238.63165155784898
6213,-0.0025,-0.01,-0.0012,-0.01,0.01,-0.005,-257.720159932225
6214,-0.0025,-0.01,-0.0012,-0.01,0.01,-0.01,-355.654224287209
6215,-0.0025,-0.01,-0.0012,-0.01,-0.005,-0.01,-330.8798835308161
6216,-0.0025,-0.01,-0.0012,-0.01,-0.005,0.005,-259.308412539136
6217,-0.0025,-0.01,-0.0012,-0.01,-0.005,0.01,-351.27388425920395
6218,-0.0025,-0.01,-0.0012,-0.01,-0.005,-0.005,-253.044611205376
6219,-0.0025,-0.01,-0.0012,-0.01,-0.005,0.0,-225.444189010401
6220,-0.0025,-0.01,-0.0012,-0.01,0.005,0.01,-330.93693015558404
6221,-0.0025,-0.01,-0.0012,-0.01,0.005,-0.005,-259.270797164544
6222,-0.0025,-0.01,-0.0012,-0.01,0.005,-0.01,-351.229616336641
6223,-0.0025,-0.01,-0.0012,-0.01,0.005,0.005,-253.08177219993598
6224,-0.0025,-0.01,-0.0012,-0.01,0.005,0.0,-225.454939734649
6225,-0.0025,-0.01,-0.0012,0.01,-0.01,0.0,-218.88797118876897
6226,-0.0025,-0.01,-0.0012,0.01,-0.01,-0.005,-257.736727580761
6227,-0.0025,-0.01,-0.0012,0.01,-0.01,0.01,-317.09405690822496
6228,-0.0025,-0.01,-0.0012,0.01,-0.01,-0.01,-355.682663921601
6229,-0.0025,-0.01,-0.0012,0.01,-0.01,0.005,-238.706671518225
6230,-0.0025,-0.01,-0.0012,0.01,0.005,-0.005,-253.159666424064
6231,-0.0025,-0.01,-0.0012,0.01,0.005,0.01,-351.3049221969
6232,-0.0025,-0.01,-0.0012,0.01,0.005,0.0,-225.509147709444
6233,-0.0025,-0.01,-0.0012,0.01,0.005,-0.01,-331.01242990000895
6234,-0.0025,-0.01,-0.0012,0.01,0.005,0.005,-259.320715419844
6235,-0.0025,-0.01,-0.0012,0.01,0.0,0.005,-257.36325007702504
6236,-0.0025,-0.01,-0.0012,0.01,0.0,0.0,-229.83845585977602
6237,-0.0025,-0.01,-0.0012,0.01,0.0,0.01,-343.18444295664403
6238,-0.0025,-0.01,-0.0012,0.01,0.0,-0.01,-343.11890379396095
6239,-0.0025,-0.01,-0.0012,0.01,0.0,-0.005,-257.331679316721
6240,-0.0025,-0.01,-0.0012,0.01,-0.005,-0.005,-259.31900845822497
6241,-0.0025,-0.01,-0.0012,0.01,-0.005,0.005,-253.184233591696
6242,-0.0025,-0.01,-0.0012,0.01,-0.005,-0.01,-351.27680806440003
6243,-0.0025,-0.01,-0.0012,0.01,-0.005,0.0,-225.50196965872902
6244,-0.0025,-0.01,-0.0012,0.01,-0.005,0.01,-331.04314165728096
6245,-0.0025,-0.01,-0.0012,0.01,0.01,0.01,-355.72951258884905
6246,-0.0025,-0.01,-0.0012,0.01,0.01,0.0,-218.90096127120398
6247,-0.0025,-0.01,-0.0012,0.01,0.01,0.005,-257.766139679409
6248,-0.0025,-0.01,-0.0012,0.01,0.01,-0.005,-238.712449903684
6249,-0.0025,-0.01,-0.0012,0.01,0.01,-0.01,-316.979282503744
6250,0.0,-0.01,0.0,-0.01,-0.01,-0.01,-988.558992884164
6251,0.0,-0.01,0.0,-0.01,-0.01,-0.005,-968.331542136676
6252,0.0,-0.01,0.0,-0.01,-0.01,0.005,-1017.8453080013439
6253,0.0,-0.01,0.0,-0.01,-0.01,0.0,-980.1122824950249
6254,0.0,-0.01,0.0,-0.01,-0.01,0.01,-1085.6367986940088
6255,0.0,-0.01,0.0,-0.01,-0.005,0.0,-935.716347849361
6256,0.0,-0.01,0.0,-0.01,-0.005,-0.005,-944.409972412516
6257,0.0,-0.01,0.0,-0.01,-0.005,0.005,-964.3678094499841
6258,0.0,-0.01,0.0,-0.01,-0.005,0.01,-1017.739071492529
6259,0.0,-0.01,0.0,-0.01,-0.005,-0.01,-968.1952499788961
6260,0.0,-0.01,0.0,-0.01,0.005,0.0,-935.669546528656
6261,0.0,-0.01,0.0,-0.01,0.005,0.005,-944.340766896384
6262,0.0,-0.01,0.0,-0.01,0.005,0.01,-968.1989216510249
6263,0.0,-0.01,0.0,-0.01,0.005,-0.005,-964.321166497441
6264,0.0,-0.01,0.0,-0.01,0.005,-0.01,-1017.677310113025
6265,0.0,-0.01,0.0,-0.01,0.0,0.0,-925.546638148804
6266,0.0,-0.01,0.0,-0.01,0.0,0.005,-935.695057691689
6267,0.0,-0.01,0.0,-0.01,0.0,-0.005,-935.662633491609
6268,0.0,-0.01,0.0,-0.01,0.0,0.01,-979.999080573969
6269,0.0,-0.01,0.0,-0.01,0.0,-0.01,-979.964520228225
6270,0.0,-0.01,0.0,-0.01,0.01,-0.01,-1085.4949249224999
6271,0.0,-0.01,0.0,-0.01,0.01,-0.005,-1017.7352432533689
6272,0.0,-0.01,0.0,-0.01,0.01,0.005,-968.2564246787609
6273,0.0,-0.01,0.0,-0.01,0.01,0.0,-980.027881327609
6274,0.0,-0.01,0.0,-0.01,0.01,0.01,-988.3552633819239
6275,0.0,-0.01,0.0,0.0,-0.005,-0.005,-164.805616976896
6276,0.0,-0.01,0.0,0.0,-0.005,0.005,-163.946206005904
6277,0.0,-0.01,0.0,0.0,-0.005,0.0,-149.381146176964
6278,0.0,-0.01,0.0,0.0,-0.005,-0.01,-247.90367093184898
6279,0.0,-0.01,0.0,0.0,-0.005,0.01,-248.048073209764
6280,0.0,-0.01,0.0,0.0,0.01,-0.01,-286.667497462564
6281,0.0,-0.01,0.0,0.0,0.01,0.01,-287.476399406641
6282,0.0,-0.01,0.0,0.0,0.01,0.005,-248.99000085988902
6283,0.0,-0.01,0.0,0.0,0.01,-0.005,-248.98946436000003
6284,0.0,-0.01,0.0,0.0,0.01,0.0,-248.24917260562498
6285,0.0,-0.01,0.0,0.0,0.0,-0.005,-143.88208814739602
6286,0.0,-0.01,0.0,0.0,0.0,0.005,-143.86671085802502
6287,0.0,-0.01,0.0,0.0,0.0,-0.01,-242.89955000522502
6288,0.0,-0.01,0.0,0.0,0.0,0.01,-242.863050756096
6289,0.0,-0.01,0.0,0.0,0.0,0.0,-114.05400567444902
6290,0.0,-0.01,0.0,0.0,-0.01,0.0,-248.390680972225
6291,0.0,-0.01,0.0,0.0,-0.01,0.01,-286.77891596430396
6292,0.0,-0.01,0.0,0.0,-0.01,-0.01,-287.663241367044
6293,0.0,-0.01,0.0,0.0,-0.01,0.005,-249.13935965420097
6294,0.0,-0.01,0.0,0.0,-0.01,-0.005,-249.097059930481
6295,0.0,-0.01,0.0,0.0,0.005,0.0,-148.023576252036
6296,0.0,-0.01,0.0,0.0,0.005,0.01,-246.19169610700902
6297,0.0,-0.01,0.0,0.0,0.005,-0.005,-163.905209687209
6298,0.0,-0.01,0.0,0.0,0.005,0.005,-164.72831763040898
6299,0.0,-0.01,0.0,0.0,0.005,-0.01,-247.99644889740904
6300,0.0,-0.01,0.0,-0.005,-0.005,0.005,-537.2407298301159
6301,0.0,-0.01,0.0,-0.005,-0.005,-0.005,-509.72427040147596
6302,0.0,-0.01,0.0,-0.005,-0.005,0.01,-592.077126043225
6303,0.0,-0.01,0.0,-0.005,-0.005,0.0,-508.6463791761
6304,0.0,-0.01,0.0,-0.005,-0.005,-0.01,-543.5180699486759
6305,0.0,-0.01,0.0,-0.005,-0.01,-0.01,-555.519868941961
6306,0.0,-0.01,0.0,-0.005,-0.01,-0.005,-543.732761614084
6307,0.0,-0.01,0.0,-0.005,-0.01,0.01,-658.9739028171691
6308,0.0,-0.01,0.0,-0.005,-0.01,0.0,-556.941403355236
6309,0.0,-0.01,0.0,-0.005,-0.01,0.005,-592.2676659025
6310,0.0,-0.01,0.0,-0.005,0.005,-0.005,-537.197711480676
6311,0.0,-0.01,0.0,-0.005,0.005,0.0,-508.56870895502396
6312,0.0,-0.01,0.0,-0.005,0.005,-0.01,-592.002086574649
6313,0.0,-0.01,0.0,-0.005,0.005,0.005,-509.645163403684
6314,0.0,-0.01,0.0,-0.005,0.005,0.01,-543.5056206248489
6315,0.0,-0.01,0.0,-0.005,0.01,-0.005,-592.136985838225
6316,0.0,-0.01,0.0,-0.005,0.01,0.005,-543.6497057922089
6317,0.0,-0.01,0.0,-0.005,0.01,0.0,-556.8314346201761
6318,0.0,-0.01,0.0,-0.005,0.01,0.01,-555.312759755625
6319,0.0,-0.01,0.0,-0.005,0.01,-0.01,-658.862086919481
6320,0.0,-0.01,0.0,-0.005,0.0,0.01,-556.682592950884
6321,0.0,-0.01,0.0,-0.005,0.0,-0.005,-508.55896676750405
6322,0.0,-0.01,0.0,-0.005,0.0,-0.01,-556.659187827876
6323,0.0,-0.01,0.0,-0.005,0.0,0.0,-490.7206294062251
